Suburb,Price,Date,CouncilArea
Abbotsford,550000.0,8/07/2017,Yarra
Airport West,670000.0,8/07/2017,Moonee Valley
Albert Park,3560000.0,8/07/2017,Port Phillip
Altona North,1500000.0,8/07/2017,Hobsons Bay
Altona North,1030000.0,8/07/2017,Hobsons Bay
Ascot Vale,1130000.0,8/07/2017,Moonee Valley
Avondale Heights,820000.0,8/07/2017,Moonee Valley
Avondale Heights,680000.0,8/07/2017,Moonee Valley
Avondale Heights,720000.0,8/07/2017,Moonee Valley
Avondale Heights,1107500.0,8/07/2017,Moonee Valley
Bacchus Marsh,285000.0,8/07/2017,Moorabool
Balaclava,328500.0,8/07/2017,Port Phillip
Balwyn North,1575000.0,8/07/2017,Boroondara
Bayswater,900000.0,8/07/2017,Knox
Bayswater,520000.0,8/07/2017,Knox
Bentleigh,380000.0,8/07/2017,Glen Eira
Berwick,920000.0,8/07/2017,Casey
Berwick,950000.0,8/07/2017,Casey
Blackburn,485000.0,8/07/2017,Whitehorse
Blackburn South,1291000.0,8/07/2017,Whitehorse
Boronia,775000.0,8/07/2017,Knox
Boronia,820000.0,8/07/2017,Knox
Box Hill,2285000.0,8/07/2017,Whitehorse
Braybrook,797000.0,8/07/2017,Maribyrnong
Braybrook,760000.0,8/07/2017,Maribyrnong
Braybrook,590000.0,8/07/2017,Maribyrnong
Brighton,1180000.0,8/07/2017,Bayside
Brighton East,585000.0,8/07/2017,Bayside
Brighton East,1580000.0,8/07/2017,Glen Eira
Broadmeadows,460000.0,8/07/2017,Hume
Broadmeadows,386000.0,8/07/2017,Hume
Brooklyn,515000.0,8/07/2017,Hobsons Bay
Brunswick,1515000.0,8/07/2017,Moreland
Brunswick,1037000.0,8/07/2017,Moreland
Brunswick,1100000.0,8/07/2017,Moreland
Brunswick East,1330000.0,8/07/2017,Moreland
Brunswick East,937000.0,8/07/2017,Moreland
Brunswick East,290000.0,8/07/2017,Moreland
Bundoora,730000.0,8/07/2017,Banyule
Bundoora,660000.0,8/07/2017,Banyule
Burwood,1530000.0,8/07/2017,Whitehorse
Burwood East,1150000.0,8/07/2017,Whitehorse
Burwood East,1600000.0,8/07/2017,Whitehorse
Cairnlea,636000.0,8/07/2017,Brimbank
Camberwell,755000.0,8/07/2017,Boroondara
Camberwell,2200000.0,8/07/2017,Boroondara
Carnegie,1530000.0,8/07/2017,Glen Eira
Carnegie,750000.0,8/07/2017,Glen Eira
Carnegie,286000.0,8/07/2017,Glen Eira
Carnegie,580010.0,8/07/2017,Glen Eira
Carnegie,1250000.0,8/07/2017,Glen Eira
Caroline Springs,430000.0,8/07/2017,Melton
Caroline Springs,360000.0,8/07/2017,Melton
Caroline Springs,740000.0,8/07/2017,Melton
Carrum Downs,647000.0,8/07/2017,Frankston
Caulfield South,636500.0,8/07/2017,Glen Eira
Chadstone,930000.0,8/07/2017,Monash
Clayton,1018000.0,8/07/2017,Monash
Coburg,760000.0,8/07/2017,Moreland
Coburg,876000.0,8/07/2017,Moreland
Coburg North,867000.0,8/07/2017,Moreland
Collingwood,365000.0,8/07/2017,Yarra
Collingwood,1297000.0,8/07/2017,Yarra
Coolaroo,515000.0,8/07/2017,Hume
Cranbourne North,670000.0,8/07/2017,Casey
Croydon,865000.0,8/07/2017,Maroondah
Croydon,760000.0,8/07/2017,Maroondah
Croydon,725000.0,8/07/2017,Maroondah
Croydon,480000.0,8/07/2017,Maroondah
Croydon,1120000.0,8/07/2017,Maroondah
Dandenong North,465000.0,8/07/2017,Greater Dandenong
Dandenong North,614000.0,8/07/2017,Greater Dandenong
Dandenong North,930000.0,8/07/2017,Greater Dandenong
Deer Park,557000.0,8/07/2017,Brimbank
Deer Park,650000.0,8/07/2017,Brimbank
Derrimut,750000.0,8/07/2017,Brimbank
Dingley Village,806000.0,8/07/2017,Kingston
Dingley Village,892000.0,8/07/2017,Kingston
Doncaster,1345000.0,8/07/2017,Manningham
Doncaster,1430000.0,8/07/2017,Manningham
Doncaster,1663000.0,8/07/2017,Manningham
Doncaster East,1310000.0,8/07/2017,Manningham
Doncaster East,1530000.0,8/07/2017,Manningham
Doncaster East,1390000.0,8/07/2017,Manningham
Doncaster East,1423000.0,8/07/2017,Manningham
Donvale,630000.0,8/07/2017,Manningham
Eaglemont,1300000.0,8/07/2017,Banyule
Edithvale,1260000.0,8/07/2017,Kingston
Eltham,655000.0,8/07/2017,Nillumbik
Eltham North,792000.0,8/07/2017,Banyule
Elwood,435000.0,8/07/2017,Port Phillip
Elwood,350000.0,8/07/2017,Port Phillip
Epping,490000.0,8/07/2017,Whittlesea
Epping,490000.0,8/07/2017,Whittlesea
Epping,392250.0,8/07/2017,Whittlesea
Epping,417500.0,8/07/2017,Whittlesea
Essendon,1000000.0,8/07/2017,Moonee Valley
Essendon,310000.0,8/07/2017,Moonee Valley
Essendon,1398000.0,8/07/2017,Moonee Valley
Ferntree Gully,664000.0,8/07/2017,Knox
Ferntree Gully,1900000.0,8/07/2017,Knox
Fitzroy,790000.0,8/07/2017,Yarra
Fitzroy,830000.0,8/07/2017,Yarra
Fitzroy,456000.0,8/07/2017,Yarra
Flemington,1000000.0,8/07/2017,Moonee Valley
Footscray,800000.0,8/07/2017,Maribyrnong
Frankston,565000.0,8/07/2017,Frankston
Frankston South,810000.0,8/07/2017,Frankston
Gladstone Park,749000.0,8/07/2017,Hume
Glen Iris,260000.0,8/07/2017,Stonnington
Glen Iris,330000.0,8/07/2017,Stonnington
Glen Iris,501000.0,8/07/2017,Stonnington
Glen Waverley,1908000.0,8/07/2017,Monash
Glen Waverley,1070000.0,8/07/2017,Monash
Glenroy,700000.0,8/07/2017,Moreland
Glenroy,805000.0,8/07/2017,Moreland
Glenroy,721000.0,8/07/2017,Moreland
Glenroy,400000.0,8/07/2017,Moreland
Glenroy,675000.0,8/07/2017,Moreland
Glenroy,656000.0,8/07/2017,Moreland
Greensborough,866000.0,8/07/2017,Banyule
Greensborough,1028000.0,8/07/2017,Banyule
Greenvale,783000.0,8/07/2017,Hume
Greenvale,800000.0,8/07/2017,Hume
Hadfield,735000.0,8/07/2017,Moreland
Hadfield,595000.0,8/07/2017,Moreland
Hadfield,539000.0,8/07/2017,Moreland
Hallam,1300000.0,8/07/2017,Casey
Hampton,580000.0,8/07/2017,Bayside
Hampton East,771000.0,8/07/2017,Bayside
Hampton Park,622000.0,8/07/2017,Casey
Hampton Park,400000.0,8/07/2017,Casey
Hawthorn,455000.0,8/07/2017,Boroondara
Hawthorn East,615888.0,8/07/2017,Boroondara
Heidelberg,1430000.0,8/07/2017,Banyule
Heidelberg,534000.0,8/07/2017,Banyule
Heidelberg West,575500.0,8/07/2017,Banyule
Heidelberg West,600000.0,8/07/2017,Banyule
Heidelberg West,445000.0,8/07/2017,Banyule
Highett,1430000.0,8/07/2017,Bayside
Highett,1820000.0,8/07/2017,Bayside
Hillside,660000.0,8/07/2017,Melton
Hughesdale,1475000.0,8/07/2017,Monash
Ivanhoe,2100000.0,8/07/2017,Banyule
Ivanhoe,1510000.0,8/07/2017,Banyule
Ivanhoe,880000.0,8/07/2017,Banyule
Ivanhoe,1320000.0,8/07/2017,Banyule
Jacana,575500.0,8/07/2017,Hume
Keilor,775000.0,8/07/2017,Brimbank
Keilor,635000.0,8/07/2017,Brimbank
Keilor Downs,675000.0,8/07/2017,Brimbank
Keilor Downs,620000.0,8/07/2017,Brimbank
Keilor East,1005000.0,8/07/2017,Moonee Valley
Keilor East,710000.0,8/07/2017,Moonee Valley
Keilor Park,700000.0,8/07/2017,Brimbank
Keilor Park,635000.0,8/07/2017,Brimbank
Kensington,438000.0,8/07/2017,Melbourne
Kensington,710000.0,8/07/2017,Melbourne
Kensington,390000.0,8/07/2017,Melbourne
Kew,1205000.0,8/07/2017,Boroondara
Kew,1410000.0,8/07/2017,Boroondara
Kew,520000.0,8/07/2017,Boroondara
Kilsyth,811000.0,8/07/2017,Maroondah
Lalor,710500.0,8/07/2017,Whittlesea
Lalor,752000.0,8/07/2017,Whittlesea
Lalor,622000.0,8/07/2017,Whittlesea
Maidstone,650000.0,8/07/2017,Maribyrnong
Maidstone,435000.0,8/07/2017,Maribyrnong
Maidstone,876000.0,8/07/2017,Maribyrnong
Malvern,338000.0,8/07/2017,Stonnington
Maribyrnong,1340000.0,8/07/2017,Maribyrnong
Meadow Heights,450000.0,8/07/2017,Hume
Meadow Heights,440000.0,8/07/2017,Hume
Melbourne,1075000.0,8/07/2017,Melbourne
Melton,550000.0,8/07/2017,Melton
Melton,373500.0,8/07/2017,Melton
Melton South,280500.0,8/07/2017,Melton
Mentone,640000.0,8/07/2017,Kingston
Mentone,1322000.0,8/07/2017,Kingston
Mentone,940000.0,8/07/2017,Kingston
Mill Park,767500.0,8/07/2017,Whittlesea
Mill Park,705000.0,8/07/2017,Whittlesea
Mill Park,705000.0,8/07/2017,Whittlesea
Mill Park,790000.0,8/07/2017,Whittlesea
Mill Park,676000.0,8/07/2017,Whittlesea
Mill Park,704500.0,8/07/2017,Whittlesea
Mill Park,550000.0,8/07/2017,Whittlesea
Mill Park,598000.0,8/07/2017,Whittlesea
Mill Park,592000.0,8/07/2017,Whittlesea
Mill Park,602000.0,8/07/2017,Whittlesea
Mitcham,1095000.0,8/07/2017,Whitehorse
Mitcham,480000.0,8/07/2017,Whitehorse
Montrose,735000.0,8/07/2017,Yarra Ranges
Moonee Ponds,1425500.0,8/07/2017,Moonee Valley
Moonee Ponds,1320000.0,8/07/2017,Moonee Valley
Moonee Ponds,1270000.0,8/07/2017,Moonee Valley
Mooroolbark,650000.0,8/07/2017,Yarra Ranges
Mordialloc,1400000.0,8/07/2017,Kingston
Mordialloc,1627000.0,8/07/2017,Kingston
Mount Waverley,1150000.0,8/07/2017,Monash
Mount Waverley,1375000.0,8/07/2017,Monash
Mount Waverley,850000.0,8/07/2017,Monash
Mount Waverley,1850000.0,8/07/2017,Monash
Mulgrave,1016000.0,8/07/2017,Monash
Mulgrave,992000.0,8/07/2017,Monash
Murrumbeena,1820000.0,8/07/2017,Glen Eira
Murrumbeena,1620000.0,8/07/2017,Glen Eira
Newport,1000000.0,8/07/2017,Hobsons Bay
Noble Park,650000.0,8/07/2017,Greater Dandenong
North Melbourne,785000.0,8/07/2017,Melbourne
North Melbourne,620000.0,8/07/2017,Melbourne
Nunawading,1040000.0,8/07/2017,Whitehorse
Nunawading,676000.0,8/07/2017,Whitehorse
Nunawading,1002000.0,8/07/2017,Whitehorse
Nunawading,1175000.0,8/07/2017,Whitehorse
Oakleigh,1365000.0,8/07/2017,Monash
Oakleigh East,875000.0,8/07/2017,Monash
Oakleigh South,880000.0,8/07/2017,Kingston
Oakleigh South,1150000.0,8/07/2017,Monash
Oakleigh South,774000.0,8/07/2017,Monash
Oakleigh South,1122000.0,8/07/2017,Monash
Ormond,327000.0,8/07/2017,Glen Eira
Ormond,1900000.0,8/07/2017,Glen Eira
Parkdale,2185000.0,8/07/2017,Kingston
Parkville,800000.0,8/07/2017,Melbourne
Pascoe Vale,1210000.0,8/07/2017,Moreland
Port Melbourne,635000.0,8/07/2017,Port Phillip
Prahran,1003000.0,8/07/2017,Stonnington
Preston,820000.0,8/07/2017,Darebin
Preston,1150000.0,8/07/2017,Darebin
Reservoir,925000.0,8/07/2017,Darebin
Reservoir,526250.0,8/07/2017,
Reservoir,351000.0,8/07/2017,Darebin
Reservoir,760000.0,8/07/2017,Darebin
Reservoir,690000.0,8/07/2017,Darebin
Richmond,715000.0,8/07/2017,Yarra
Richmond,630000.0,8/07/2017,Yarra
Richmond,1200000.0,8/07/2017,Yarra
Ringwood,1725000.0,8/07/2017,Maroondah
Ringwood,633000.0,8/07/2017,Maroondah
Ringwood East,1090000.0,8/07/2017,Maroondah
Rowville,936000.0,8/07/2017,Knox
Rowville,860000.0,8/07/2017,Knox
Sandringham,850000.0,8/07/2017,Bayside
Scoresby,1000000.0,8/07/2017,Knox
Seabrook,640000.0,8/07/2017,Hobsons Bay
Seaford,800000.0,8/07/2017,Frankston
South Melbourne,1720000.0,8/07/2017,Port Phillip
South Morang,690000.0,8/07/2017,Whittlesea
South Morang,875000.0,8/07/2017,Whittlesea
South Morang,420000.0,8/07/2017,Whittlesea
South Morang,677500.0,8/07/2017,Whittlesea
South Yarra,600000.0,8/07/2017,Stonnington
South Yarra,762500.0,8/07/2017,Stonnington
South Yarra,1855500.0,8/07/2017,Melbourne
Spotswood,802000.0,8/07/2017,Hobsons Bay
Springvale,1016000.0,8/07/2017,Greater Dandenong
St Albans,600000.0,8/07/2017,Brimbank
St Albans,631000.0,8/07/2017,Brimbank
St Albans,711100.0,8/07/2017,Brimbank
St Albans,582000.0,8/07/2017,Brimbank
St Albans,730000.0,8/07/2017,Brimbank
St Kilda,468000.0,8/07/2017,Port Phillip
St Kilda,470000.0,8/07/2017,Port Phillip
Strathmore,1140000.0,8/07/2017,Moonee Valley
Strathmore,750000.0,8/07/2017,Moonee Valley
Sunbury,487000.0,8/07/2017,Hume
Sunbury,410000.0,8/07/2017,Hume
Sunbury,512500.0,8/07/2017,Hume
Sunshine,830500.0,8/07/2017,Brimbank
Sunshine North,429000.0,8/07/2017,Brimbank
Sunshine West,551000.0,8/07/2017,Brimbank
Sunshine West,450000.0,8/07/2017,Brimbank
Surrey Hills,781000.0,8/07/2017,Whitehorse
Tarneit,586000.0,8/07/2017,Wyndham
Tarneit,496000.0,8/07/2017,Wyndham
Templestowe,1280000.0,8/07/2017,Manningham
Templestowe,1635000.0,8/07/2017,Manningham
Templestowe,795000.0,8/07/2017,Manningham
Templestowe Lower,1138000.0,8/07/2017,Manningham
The Basin,477000.0,8/07/2017,Knox
Thomastown,605000.0,8/07/2017,Whittlesea
Thomastown,610000.0,8/07/2017,Whittlesea
Thomastown,580000.0,8/07/2017,Whittlesea
Thornbury,415000.0,8/07/2017,Darebin
Thornbury,905000.0,8/07/2017,Darebin
Toorak,725000.0,8/07/2017,Stonnington
Toorak,577000.0,8/07/2017,Stonnington
Truganina,451000.0,8/07/2017,Wyndham
Truganina,453350.0,8/07/2017,Wyndham
Tullamarine,895000.0,8/07/2017,Hume
Tullamarine,586000.0,8/07/2017,Hume
Wantirna South,570000.0,8/07/2017,Knox
Wantirna South,778000.0,8/07/2017,Knox
Wantirna South,1055000.0,8/07/2017,Knox
Watsonia North,790000.0,8/07/2017,Banyule
Werribee,514000.0,8/07/2017,Wyndham
Werribee,529000.0,8/07/2017,Wyndham
Werribee,484000.0,8/07/2017,Wyndham
West Melbourne,670000.0,8/07/2017,Melbourne
West Melbourne,510000.0,8/07/2017,Melbourne
Westmeadows,410000.0,8/07/2017,Hume
Westmeadows,675000.0,8/07/2017,Hume
Williamstown,1200000.0,8/07/2017,Hobsons Bay
Williamstown,650000.0,8/07/2017,Hobsons Bay
Windsor,410000.0,8/07/2017,Stonnington
Wyndham Vale,478000.0,8/07/2017,Wyndham
Yallambie,743500.0,8/07/2017,Banyule
Yarraville,1285000.0,8/07/2017,Maribyrnong
Yarraville,440000.0,8/07/2017,Maribyrnong
Abbotsford,1635000.0,12/08/2017,Yarra
Abbotsford,940000.0,12/08/2017,Yarra
Abbotsford,1375000.0,12/08/2017,Yarra
Abbotsford,1525000.0,12/08/2017,Yarra
Aberfeldie,1380000.0,12/08/2017,Moonee Valley
Airport West,700000.0,12/08/2017,Moonee Valley
Airport West,950000.0,12/08/2017,Moonee Valley
Albanvale,415000.0,12/08/2017,Brimbank
Alphington,1625000.0,12/08/2017,Darebin
Altona,1225000.0,12/08/2017,Hobsons Bay
Altona,660000.0,12/08/2017,Hobsons Bay
Altona,767000.0,12/08/2017,Hobsons Bay
Altona Meadows,810000.0,12/08/2017,Hobsons Bay
Armadale,1480000.0,12/08/2017,Stonnington
Armadale,821000.0,12/08/2017,Stonnington
Ascot Vale,1250000.0,12/08/2017,Moonee Valley
Ashburton,1520000.0,12/08/2017,Boroondara
Ashburton,2299500.0,12/08/2017,Boroondara
Aspendale Gardens,951000.0,12/08/2017,Kingston
Balaclava,700000.0,12/08/2017,Port Phillip
Balwyn,614000.0,12/08/2017,Boroondara
Balwyn,2360000.0,12/08/2017,Boroondara
Balwyn,1750000.0,12/08/2017,Boroondara
Balwyn North,1460000.0,12/08/2017,Boroondara
Balwyn North,1360000.0,12/08/2017,Boroondara
Balwyn North,1739000.0,12/08/2017,Boroondara
Bayswater,720000.0,12/08/2017,Knox
Beaumaris,1780000.0,12/08/2017,Bayside
Beaumaris,1611000.0,12/08/2017,Bayside
Bellfield,1006000.0,12/08/2017,Banyule
Bentleigh,1700000.0,12/08/2017,Glen Eira
Bentleigh,1280000.0,12/08/2017,Glen Eira
Bentleigh,1750000.0,12/08/2017,Glen Eira
Bentleigh East,1175000.0,12/08/2017,Glen Eira
Bentleigh East,1290000.0,12/08/2017,Glen Eira
Berwick,683000.0,12/08/2017,Casey
Black Rock,1730000.0,12/08/2017,Bayside
Blackburn,1100000.0,12/08/2017,Whitehorse
Blackburn North,1250000.0,12/08/2017,Whitehorse
Blackburn South,1246000.0,12/08/2017,Whitehorse
Boronia,740000.0,12/08/2017,Knox
Box Hill,1525000.0,12/08/2017,Whitehorse
Box Hill,730000.0,12/08/2017,Whitehorse
Briar Hill,830000.0,12/08/2017,Banyule
Brighton,3000000.0,12/08/2017,Bayside
Brighton,1900000.0,12/08/2017,Bayside
Brighton,1296000.0,12/08/2017,Bayside
Brighton,4050000.0,12/08/2017,Bayside
Brighton,2210000.0,12/08/2017,Bayside
Brighton East,1655000.0,12/08/2017,Bayside
Brighton East,2000000.0,12/08/2017,Bayside
Brighton East,2150000.0,12/08/2017,Bayside
Brighton East,1680000.0,12/08/2017,Bayside
Brighton East,890000.0,12/08/2017,Bayside
Broadmeadows,616000.0,12/08/2017,Hume
Broadmeadows,632000.0,12/08/2017,Hume
Brunswick,1310000.0,12/08/2017,Moreland
Brunswick East,1615000.0,12/08/2017,Moreland
Brunswick West,1500000.0,12/08/2017,Moreland
Bulleen,1751000.0,12/08/2017,Manningham
Bulleen,1200000.0,12/08/2017,Manningham
Bulleen,1580000.0,12/08/2017,Manningham
Bullengarook,535000.0,12/08/2017,Macedon Ranges
Bundoora,685000.0,12/08/2017,Whittlesea
Bundoora,685000.0,12/08/2017,Whittlesea
Bundoora,725000.0,12/08/2017,Whittlesea
Bundoora,505000.0,12/08/2017,Darebin
Bundoora,1300000.0,12/08/2017,Whittlesea
Bundoora,1253000.0,12/08/2017,Whittlesea
Burwood,1170000.0,12/08/2017,Whitehorse
Burwood,1390000.0,12/08/2017,Whitehorse
Burwood,1471000.0,12/08/2017,Whitehorse
Burwood East,746000.0,12/08/2017,Whitehorse
Cairnlea,560000.0,12/08/2017,Brimbank
Camberwell,1650000.0,12/08/2017,Boroondara
Camberwell,881000.0,12/08/2017,Boroondara
Camberwell,3190000.0,12/08/2017,Boroondara
Canterbury,2100000.0,12/08/2017,Boroondara
Canterbury,2725000.0,12/08/2017,Boroondara
Canterbury,3250000.0,12/08/2017,Boroondara
Carnegie,1370000.0,12/08/2017,Glen Eira
Caroline Springs,870000.0,12/08/2017,Melton
Carrum,687500.0,12/08/2017,Kingston
Carrum Downs,552500.0,12/08/2017,Frankston
Caulfield,1070000.0,12/08/2017,Glen Eira
Caulfield North,1925000.0,12/08/2017,Glen Eira
Chadstone,995000.0,12/08/2017,Monash
Chadstone,1310000.0,12/08/2017,Monash
Cheltenham,1275000.0,12/08/2017,Kingston
Cheltenham,1200000.0,12/08/2017,Bayside
Cheltenham,1095000.0,12/08/2017,Kingston
Chirnside Park,640000.0,12/08/2017,Yarra Ranges
Clarinda,1241000.0,12/08/2017,Kingston
Clayton,1250000.0,12/08/2017,Monash
Clayton,729500.0,12/08/2017,Monash
Clifton Hill,973000.0,12/08/2017,Yarra
Collingwood,560000.0,12/08/2017,Yarra
Craigieburn,565000.0,12/08/2017,Hume
Craigieburn,615000.0,12/08/2017,Hume
Craigieburn,548000.0,12/08/2017,Hume
Craigieburn,716000.0,12/08/2017,Hume
Craigieburn,667500.0,12/08/2017,Hume
Cranbourne,555000.0,12/08/2017,Casey
Croydon,730000.0,12/08/2017,Maroondah
Croydon,1080000.0,12/08/2017,Maroondah
Croydon,702500.0,12/08/2017,Maroondah
Croydon North,505000.0,12/08/2017,Maroondah
Croydon North,766000.0,12/08/2017,Maroondah
Dandenong,370000.0,12/08/2017,Greater Dandenong
Dandenong,488000.0,12/08/2017,Greater Dandenong
Deepdene,1680000.0,12/08/2017,Boroondara
Deer Park,665000.0,12/08/2017,Brimbank
Delahey,475000.0,12/08/2017,Brimbank
Diamond Creek,898000.0,12/08/2017,Nillumbik
Diamond Creek,815000.0,12/08/2017,Nillumbik
Diggers Rest,615000.0,12/08/2017,Melton
Dingley Village,915000.0,12/08/2017,Kingston
Dingley Village,736000.0,12/08/2017,Kingston
Doncaster,1400000.0,12/08/2017,Manningham
Doncaster,780000.0,12/08/2017,Manningham
Donvale,1328000.0,12/08/2017,Manningham
East Melbourne,1300000.0,12/08/2017,Melbourne
Eltham,830000.0,12/08/2017,Nillumbik
Eltham,762000.0,12/08/2017,Nillumbik
Eltham,925000.0,12/08/2017,Nillumbik
Eltham North,900000.0,12/08/2017,Nillumbik
Elwood,559000.0,12/08/2017,Port Phillip
Elwood,1225000.0,12/08/2017,Port Phillip
Elwood,3175000.0,12/08/2017,Port Phillip
Elwood,520000.0,12/08/2017,Port Phillip
Epping,550000.0,12/08/2017,Whittlesea
Epping,561000.0,12/08/2017,Whittlesea
Epping,556000.0,12/08/2017,Whittlesea
Epping,441000.0,12/08/2017,Whittlesea
Epping,552000.0,12/08/2017,Whittlesea
Essendon,2165000.0,12/08/2017,Moonee Valley
Essendon,1280000.0,12/08/2017,Moonee Valley
Essendon,1165000.0,12/08/2017,Moonee Valley
Essendon,2050000.0,12/08/2017,Moonee Valley
Essendon,1500000.0,12/08/2017,Moonee Valley
Fawkner,900000.0,12/08/2017,Moreland
Fawkner,700000.0,12/08/2017,Moreland
Fawkner,515000.0,12/08/2017,Moreland
Ferntree Gully,904000.0,12/08/2017,Knox
Fitzroy,2700000.0,12/08/2017,Yarra
Fitzroy,1060000.0,12/08/2017,Yarra
Fitzroy,545000.0,12/08/2017,Yarra
Fitzroy,3200000.0,12/08/2017,Yarra
Fitzroy North,1705000.0,12/08/2017,Yarra
Fitzroy North,850250.0,12/08/2017,Yarra
Flemington,1220000.0,12/08/2017,Moonee Valley
Footscray,455000.0,12/08/2017,Maribyrnong
Footscray,575000.0,12/08/2017,Maribyrnong
Forest Hill,360000.0,12/08/2017,Whitehorse
Frankston,610000.0,12/08/2017,Frankston
Frankston South,850000.0,12/08/2017,Frankston
Gisborne,775000.0,12/08/2017,Macedon Ranges
Gladstone Park,629000.0,12/08/2017,Hume
Gladstone Park,452500.0,12/08/2017,Hume
Glen Iris,3400000.0,12/08/2017,Boroondara
Glen Iris,320000.0,12/08/2017,Stonnington
Glen Iris,839000.0,12/08/2017,Boroondara
Glen Iris,1690000.0,12/08/2017,Boroondara
Glen Iris,2165000.0,12/08/2017,Boroondara
Glen Iris,2215000.0,12/08/2017,Boroondara
Glen Iris,851000.0,12/08/2017,Boroondara
Glen Iris,1910000.0,12/08/2017,Stonnington
Glen Waverley,1311000.0,12/08/2017,Monash
Glenroy,565000.0,12/08/2017,Moreland
Glenroy,770000.0,12/08/2017,Moreland
Glenroy,1220000.0,12/08/2017,Moreland
Greensborough,714000.0,12/08/2017,Nillumbik
Greensborough,815000.0,12/08/2017,Banyule
Hampton East,1345000.0,12/08/2017,Bayside
Hawthorn,630000.0,12/08/2017,Boroondara
Hawthorn,420000.0,12/08/2017,Boroondara
Hawthorn,1857000.0,12/08/2017,Boroondara
Hawthorn,370000.0,12/08/2017,Boroondara
Hawthorn,1500000.0,12/08/2017,Boroondara
Hawthorn,1425000.0,12/08/2017,Boroondara
Hawthorn,1910000.0,12/08/2017,Boroondara
Hawthorn,1485000.0,12/08/2017,Boroondara
Hawthorn East,505000.0,12/08/2017,Boroondara
Hawthorn East,595000.0,12/08/2017,Boroondara
Hawthorn East,560000.0,12/08/2017,Boroondara
Hawthorn East,2825000.0,12/08/2017,Boroondara
Heathmont,1031000.0,12/08/2017,Maroondah
Heathmont,1040000.0,12/08/2017,Maroondah
Heathmont,912000.0,12/08/2017,Maroondah
Heidelberg,450000.0,12/08/2017,Banyule
Heidelberg,1250000.0,12/08/2017,Banyule
Heidelberg Heights,650000.0,12/08/2017,Banyule
Heidelberg Heights,680000.0,12/08/2017,Banyule
Heidelberg Heights,1645000.0,12/08/2017,Banyule
Heidelberg Heights,720000.0,12/08/2017,Banyule
Heidelberg Heights,697500.0,12/08/2017,Banyule
Heidelberg Heights,810000.0,12/08/2017,Banyule
Heidelberg West,463000.0,12/08/2017,Banyule
Highett,1242000.0,12/08/2017,Kingston
Highett,677500.0,12/08/2017,Bayside
Hillside,580000.0,12/08/2017,Melton
Hoppers Crossing,540000.0,12/08/2017,Wyndham
Hoppers Crossing,516000.0,12/08/2017,Wyndham
Hughesdale,1570000.0,12/08/2017,Monash
Hurstbridge,790000.0,12/08/2017,Nillumbik
Ivanhoe,2400000.0,12/08/2017,Banyule
Ivanhoe,950000.0,12/08/2017,Banyule
Jacana,550000.0,12/08/2017,Hume
Keilor East,1022000.0,12/08/2017,Moonee Valley
Keilor East,850000.0,12/08/2017,Moonee Valley
Keilor East,518500.0,12/08/2017,Moonee Valley
Kensington,1225000.0,12/08/2017,Melbourne
Kew,2660000.0,12/08/2017,Boroondara
Kew,1510000.0,12/08/2017,Boroondara
Kew,802000.0,12/08/2017,Boroondara
Kew,1007000.0,12/08/2017,Boroondara
Kew,4050000.0,12/08/2017,Boroondara
Kew,2550000.0,12/08/2017,Boroondara
Kew,860000.0,12/08/2017,Boroondara
Kew East,1840000.0,12/08/2017,Boroondara
Kew East,1750000.0,12/08/2017,Boroondara
Keysborough,688000.0,12/08/2017,Greater Dandenong
Kingsville,570000.0,12/08/2017,Maribyrnong
Kingsville,900000.0,12/08/2017,Maribyrnong
Kurunjang,345000.0,12/08/2017,Melton
Lalor,570000.0,12/08/2017,Whittlesea
Langwarrin,650000.0,12/08/2017,Frankston
Lower Plenty,420000.0,12/08/2017,Banyule
Maidstone,642500.0,12/08/2017,Maribyrnong
Maidstone,798000.0,12/08/2017,Maribyrnong
Maidstone,755000.0,12/08/2017,Maribyrnong
Maidstone,710000.0,12/08/2017,Maribyrnong
Malvern,4050000.0,12/08/2017,Stonnington
Malvern,1650000.0,12/08/2017,Stonnington
Malvern,2020000.0,12/08/2017,Stonnington
Malvern East,3000000.0,12/08/2017,Stonnington
Malvern East,2500000.0,12/08/2017,Stonnington
Malvern East,2500000.0,12/08/2017,Stonnington
Maribyrnong,1200000.0,12/08/2017,Maribyrnong
Maribyrnong,940000.0,12/08/2017,Maribyrnong
McKinnon,1200000.0,12/08/2017,Glen Eira
Melton West,600000.0,12/08/2017,Melton
Mentone,900000.0,12/08/2017,Kingston
Mentone,2025000.0,12/08/2017,Kingston
Mernda,630000.0,12/08/2017,Whittlesea
Mitcham,1071000.0,12/08/2017,Whitehorse
Mitcham,973000.0,12/08/2017,Whitehorse
Montmorency,881100.0,12/08/2017,Banyule
Moonee Ponds,1060000.0,12/08/2017,Moonee Valley
Moonee Ponds,1225000.0,12/08/2017,Moonee Valley
Mooroolbark,930000.0,12/08/2017,Yarra Ranges
Mordialloc,1800000.0,12/08/2017,Kingston
Mordialloc,1440000.0,12/08/2017,Kingston
Mount Waverley,900000.0,12/08/2017,Monash
Mount Waverley,730000.0,12/08/2017,Monash
Mount Waverley,2558000.0,12/08/2017,Monash
Mulgrave,1001000.0,12/08/2017,Monash
Narre Warren,655000.0,12/08/2017,Casey
Newport,1050000.0,12/08/2017,Hobsons Bay
